device_id,ts,seq,boot_id,received_at,ingest_via,sig,prev_hash,rec_hash,vbat_mv,ibat_ma,soc_pct,vbus_mv,ibus_ma,vsys_mv,chg_stat,fault0,fault1,harvest_mah,solar,usb,light_ch0,acc_x_mg,acc_y_mg,acc_z_mg,temp_c,extra,p_gas_hpa,dp_hpa,uss_tof_us,uss_dtof_us,uss_vol_ml,uss_snr_db,uss_seq,uss_code,uss_recov,sensor_ok,quality,quality_note,uss_s0,uss_s1,uss_skip
4,2026-09-24 01:31:29+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-104,36,1036,21.53,,967.9,2.9,132.8557,-0.000957,0,29.5,31649,122,0,63,0,,7530305329,-62592159,3
4,2026-09-24 01:36:30+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3669,0,41,0,0,3665,0,0,0,0,False,False,0,-100,36,1036,21.52,,967.8,2.8,132.8702,-0.001733,66,33.0,31947,122,0,63,0,,7548877218,-63126982,3
4,2026-09-24 01:41:31+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-112,24,1052,21.5,,967.8,2.8,132.7911,-0.001154,0,32.0,32245,122,0,63,0,,7567447771,-63632819,3
4,2026-09-24 01:46:32+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-108,44,1028,21.51,,967.9,2.9,132.8271,-0.002425,0,34.0,32543,122,0,63,0,,7586017619,-64072601,3
4,2026-09-24 01:51:32+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3666,0,0,0,0,False,False,0,-84,36,1044,21.5,,967.9,2.9,132.8231,-0.000116,0,32.5,32841,122,0,63,0,,7604587462,-64535392,3
4,2026-09-24 01:56:33+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-100,36,1028,21.5,,968.0,3.0,132.8454,-0.002096,0,33.0,33139,122,0,63,0,,7623157135,-65047308,3
4,2026-09-24 02:01:34+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-108,28,1028,21.49,,968.1,3.1,132.8347,0.003907,236,33.0,33437,122,0,63,0,,7641726798,-65483362,3
4,2026-09-24 02:06:35+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-92,28,1040,21.49,,968.1,3.1,132.886,-0.001089,0,33.0,33735,122,0,63,0,,7660295384,-65988490,3
4,2026-09-24 02:11:36+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3669,0,0,0,0,False,False,0,-100,40,1056,21.47,,968.0,3.0,132.8201,-0.003551,0,34.5,34033,122,0,63,0,,7678863316,-66574008,3
4,2026-09-24 02:16:37+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3666,0,0,0,0,False,False,0,-112,44,1040,21.47,,968.0,3.0,132.8263,-0.00116,0,33.0,34331,122,0,63,0,,7697430716,-67019353,3
4,2026-09-24 02:21:38+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-108,28,1044,21.47,,968.0,3.0,132.8717,-0.000132,0,33.0,34629,122,0,63,0,,7715997498,-67500313,3
4,2026-09-24 02:26:39+02:00,,,2026-09-24 05:06:37.797758+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-108,40,1040,21.46,,967.9,2.9,132.8723,-0.000794,0,35.0,34927,122,0,63,0,,7734563718,-67999069,3
4,2026-09-24 02:31:40+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-104,36,1036,21.47,,968.0,3.0,132.8058,-0.000709,0,35.0,35225,122,0,63,0,,7753130243,-68448626,3
4,2026-09-24 02:36:41+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3666,0,0,0,0,False,False,0,-100,40,1048,21.47,,968.1,3.1,132.8394,-0.003859,0,32.0,35524,122,0,63,0,,7771758707,-68828271,3
4,2026-09-24 02:41:42+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-116,40,1056,21.46,,968.2,3.2,132.8468,-0.001516,0,29.5,35822,122,0,63,0,,7790325404,-69269488,3
4,2026-09-24 02:46:43+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-116,32,1040,21.44,,968.2,3.2,132.9143,-0.003092,0,35.5,36120,122,0,63,0,,7808890790,-69778422,3
4,2026-09-24 02:51:44+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-124,36,1048,21.44,,968.1,3.1,132.859,-0.00105,0,29.5,36418,122,0,63,0,,7827457113,-70261356,3
4,2026-09-24 02:56:45+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3666,0,0,0,0,False,False,0,-92,36,1036,21.43,,968.0,3.0,132.8796,-0.001798,0,28.5,36716,122,0,63,0,,7846022055,-70867336,3
4,2026-09-24 03:01:46+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-104,24,1044,21.42,,968.1,3.1,132.8918,-0.000995,0,34.0,37014,122,0,63,0,,7864586881,-71356087,3
4,2026-09-24 03:06:47+02:00,,,2026-09-24 05:06:38.672195+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-108,20,1028,21.42,,968.0,3.0,132.9145,0.000323,18,34.0,37312,122,0,63,0,,7883150342,-71896959,3
4,2026-09-24 03:11:48+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-88,44,1032,21.41,,968.0,3.0,132.8598,-0.001863,0,34.5,37610,122,0,63,0,,7901713302,-72412290,3
4,2026-09-24 03:16:49+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-104,32,1052,21.41,,967.9,2.9,132.8399,-0.001067,0,34.5,37909,122,0,63,0,,7920338628,-72965603,3
4,2026-09-24 03:21:50+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-112,36,1036,21.41,,967.9,2.9,132.8729,-0.003049,0,33.0,38207,122,0,63,0,,7938902166,-73483486,3
4,2026-09-24 03:26:51+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-108,36,1048,21.39,,967.9,2.9,132.8861,-0.003086,0,34.5,38505,122,0,63,0,,7957464466,-74052593,3
4,2026-09-24 03:31:52+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3669,0,0,0,0,False,False,0,-96,36,1040,21.36,,967.8,2.8,132.8696,0.00022,12,35.0,38803,122,0,63,0,,7976026535,-74686387,3
4,2026-09-24 03:36:53+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-112,32,1044,21.37,,967.7,2.7,132.885,-0.001505,258,33.5,39102,122,0,63,0,,7994650126,-75159175,3
4,2026-09-24 03:41:54+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-96,28,1048,21.38,,967.7,2.7,132.9067,-0.005101,0,32.0,39400,122,0,63,0,,8013211184,-75741434,3
4,2026-09-24 03:46:55+02:00,,,2026-09-24 05:06:39.531417+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-112,40,1048,21.39,,967.6,2.6,132.8352,-0.000973,0,32.5,39698,122,0,63,0,,8031772356,-76240421,3
4,2026-09-24 03:51:56+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-96,40,1036,21.39,,967.7,2.7,132.8711,-0.001262,0,35.0,39996,122,0,63,0,,8050333144,-76627298,3
4,2026-09-24 03:56:57+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3668,0,40,0,0,3667,0,0,0,0,False,False,0,-124,36,1052,21.38,,967.6,2.6,132.831,-0.001185,0,32.5,40294,122,0,63,0,,8068893734,-77175438,3
4,2026-09-24 04:01:58+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-116,44,1032,21.37,,967.7,2.7,132.8907,-0.005023,0,33.0,40592,122,0,63,0,,8087454092,-77692954,3
4,2026-09-24 04:06:59+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-104,36,1028,21.38,,967.7,2.7,132.8711,-0.001881,0,34.0,40890,122,0,63,0,,8106014068,-78175545,3
4,2026-09-24 04:12:00+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-108,44,1044,21.37,,967.7,2.7,132.8476,-0.002423,0,29.0,41188,122,0,63,0,,8124574075,-78726330,3
4,2026-09-24 04:17:01+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-84,44,1032,21.36,,967.7,2.7,132.8732,-0.00186,17,30.0,41486,122,0,63,0,,8143132992,-79235114,3
4,2026-09-24 04:22:02+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3668,0,40,0,0,3667,0,0,0,0,False,False,0,-100,24,1036,21.37,,967.6,2.6,132.8506,-0.00198,0,32.5,41784,122,0,63,0,,8161691861,-79708697,3
4,2026-09-24 04:27:03+02:00,,,2026-09-24 05:06:40.397748+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-88,28,1060,21.36,,967.6,2.6,132.8567,0.000575,33,35.0,42082,122,0,63,0,,8180251939,-80233075,3
4,2026-09-24 04:32:04+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-112,44,1024,21.36,,967.6,2.6,132.8607,-0.004053,0,33.0,42379,122,0,63,0,,8198750426,-80766226,3
4,2026-09-24 04:37:05+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-120,32,1032,21.38,,967.5,2.5,132.8444,-0.004534,0,33.5,42678,122,0,63,0,,8217371878,-81229634,3
4,2026-09-24 04:42:06+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-92,44,1052,21.36,,967.5,2.5,132.7909,-0.000739,0,27.5,42976,122,0,63,0,,8235931461,-81614553,3
4,2026-09-24 04:47:07+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-116,36,1044,21.37,,967.5,2.5,132.8536,-0.001671,0,33.0,43274,122,0,63,0,,8254490444,-82061358,3
4,2026-09-24 04:52:08+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-92,36,1032,21.33,,967.5,2.5,132.8711,-0.000612,0,34.5,43573,122,0,63,0,,8273112019,-82698603,3
4,2026-09-24 04:57:09+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,-1,41,0,0,3666,0,0,0,0,False,False,0,-116,16,1020,21.36,,967.6,2.6,132.8155,-0.000409,0,33.5,43871,122,0,63,0,,8291670938,-83191104,3
4,2026-09-24 05:02:10+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,0,41,0,0,3665,0,0,0,0,False,False,0,-116,32,1032,21.35,,967.5,2.5,132.8758,-0.00068,0,34.0,44169,122,0,63,0,,8310229213,-83796617,3
4,2026-09-24 05:07:11+02:00,,,2026-09-24 05:06:41.252501+02:00,mqtt,,,,3669,0,41,0,0,3666,0,0,0,0,False,False,0,-112,20,1064,21.35,,967.5,2.5,132.885,-0.002439,0,32.5,44467,122,0,63,0,,8328786680,-84203736,3
4,2026-09-24 05:11:42+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,0,40,0,0,3667,0,0,0,0,False,False,0,-112,40,1048,21.42,,967.4,2.4,132.8891,-0.001513,0,35.0,44799,122,0,63,0,,8349464448,-84686159,3
4,2026-09-24 05:16:43+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,0,40,0,0,3667,0,0,0,0,False,False,0,-104,40,1028,21.41,,967.3,2.3,132.9028,-0.000461,0,33.5,45098,122,0,63,0,,8368089917,-85179884,3
4,2026-09-24 05:21:44+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,0,40,0,0,3667,0,0,0,0,False,False,0,-92,20,1048,21.39,,967.4,2.4,132.8395,-0.002204,0,32.5,45395,122,0,63,0,,8386590654,-85609760,3
4,2026-09-24 05:26:45+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-100,36,1036,21.36,,967.4,2.4,132.8358,-0.002319,0,32.5,45694,122,0,63,0,,8405214640,-86059232,3
4,2026-09-24 05:31:46+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-96,36,1044,21.32,,967.5,2.5,132.8899,-0.004127,0,34.5,45992,122,0,63,0,,8423774453,-86753915,3
4,2026-09-24 05:36:47+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-124,32,1044,21.32,,967.6,2.6,132.8822,-0.000747,0,33.5,46291,122,0,63,0,,8442394415,-87238830,3
4,2026-09-24 05:41:48+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-116,40,1040,21.33,,967.8,2.8,132.87,-0.000209,0,34.5,46589,122,0,63,0,,8460951910,-87641246,3
4,2026-09-24 05:46:49+02:00,,,2026-09-24 09:00:05.561039+02:00,mqtt,,,,3668,-1,40,0,0,3665,0,0,0,0,False,False,0,-88,20,1028,21.32,,967.8,2.8,132.894,-0.001924,0,35.0,46887,122,0,63,0,,8479508425,-88093704,3
4,2026-09-24 05:51:50+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-112,36,1036,21.32,,967.8,2.8,132.8844,-0.001719,0,32.5,47185,122,0,63,0,,8498064934,-88539250,3
4,2026-09-24 05:56:51+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3668,0,40,0,0,3665,0,0,0,0,False,False,0,-108,24,1024,21.31,,967.8,2.8,132.8605,-0.002154,0,36.0,47483,122,0,63,0,,8516620592,-88905393,3
4,2026-09-24 06:01:52+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3668,0,40,0,0,3667,0,0,0,0,False,False,0,-96,28,1044,21.31,,967.8,2.8,132.8624,-0.000309,20,31.5,47781,122,0,63,0,,8535176365,-89334472,3
4,2026-09-24 06:06:52+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-100,40,1036,21.3,,967.8,2.8,132.9107,-0.001004,0,34.5,48079,122,0,63,0,,8553732136,-89827589,3
4,2026-09-24 06:11:53+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3668,0,40,0,0,3665,0,0,0,0,False,False,0,-108,36,1040,21.3,,967.7,2.7,132.8923,0.000232,13,34.5,48378,122,0,63,0,,8572349218,-90261610,3
4,2026-09-24 06:16:54+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3667,-1,40,0,0,3666,0,0,0,0,False,False,0,-104,20,1040,21.28,,967.6,2.6,132.9386,-0.000415,0,32.0,48676,122,0,63,0,,8590903315,-90746237,3
4,2026-09-24 06:21:55+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-120,48,1044,21.27,,967.7,2.7,132.9005,-0.003358,0,35.5,48974,122,0,63,0,,8609458049,-91188070,3
4,2026-09-24 06:26:56+02:00,,,2026-09-24 09:00:06.520620+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-112,20,1036,21.27,,967.8,2.8,132.9048,-0.001115,0,34.0,49273,122,0,63,0,,8628073458,-91632538,3
4,2026-09-24 06:31:57+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3667,0,40,0,0,3667,0,0,0,0,False,False,0,-124,32,1024,21.26,,967.8,2.8,132.9026,-0.001397,0,35.0,49571,122,0,63,0,,8646626728,-92052084,3
4,2026-09-24 06:36:58+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-108,32,1044,21.27,,967.8,2.8,132.8896,-0.00049,0,35.0,49869,122,0,63,0,,8665179139,-92409028,3
4,2026-09-24 06:41:59+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3668,0,40,0,0,3667,0,0,0,0,False,False,0,-112,24,1024,21.26,,968.0,3.0,132.8536,-0.000351,0,33.5,50167,122,0,63,0,,8683731866,-92944967,3
4,2026-09-24 06:47:00+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3668,-1,40,0,0,3667,0,0,0,0,False,False,0,-108,36,1032,21.26,,967.9,2.9,132.9228,-0.003408,0,33.5,50465,122,0,63,0,,8702283596,-93367345,3
4,2026-09-24 06:52:01+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3668,0,40,0,0,3665,0,0,0,0,False,False,0,-104,32,1040,21.25,,967.7,2.7,132.9027,0.0007,43,34.0,50764,122,0,63,0,,8720898085,-93807255,3
4,2026-09-24 06:57:02+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-112,28,1068,21.25,,967.8,2.8,132.894,-0.002137,0,32.5,51062,122,0,63,0,,8739449461,-94235871,3
4,2026-09-24 07:02:03+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-104,16,1032,21.23,,967.8,2.8,132.9197,0.000498,112,34.5,51360,122,0,63,0,,8758001268,-94585158,3
4,2026-09-24 07:07:04+02:00,,,2026-09-24 09:00:07.485586+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-116,36,1044,21.23,,967.9,2.9,132.8605,-0.003011,0,33.5,51658,122,0,63,0,,8776551920,-94960841,3
4,2026-09-24 07:12:05+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-120,36,1052,21.23,,967.9,2.9,132.9149,-0.00069,0,35.0,51955,122,0,63,0,,8795038995,-95419939,3
4,2026-09-24 07:17:06+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3667,0,40,0,0,3665,0,0,0,0,False,False,0,-104,48,1040,21.22,,967.9,2.9,132.9468,5.2e-05,119,34.0,52254,122,0,63,0,,8813651536,-95790031,3
4,2026-09-24 07:22:07+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3667,0,40,0,0,3667,0,0,0,0,False,False,0,-108,32,1028,21.19,,967.8,2.8,132.8946,-0.001422,0,33.0,52552,122,0,63,0,,8832201859,-96336780,3
4,2026-09-24 07:27:08+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3667,0,40,0,0,3665,0,0,0,0,False,False,0,-112,32,1044,21.17,,967.9,2.9,132.9862,-0.002096,0,33.5,52851,122,0,63,0,,8850813894,-96801863,3
4,2026-09-24 07:32:09+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-100,36,1040,21.19,,967.9,2.9,132.8613,-0.000442,0,34.0,53149,122,0,63,0,,8869362907,-97190768,3
4,2026-09-24 07:37:10+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3667,0,40,0,0,3667,0,0,0,0,False,False,0,-112,60,1048,21.19,,967.9,2.9,132.9162,-0.002154,0,37.0,53447,122,0,63,0,,8887911271,-97575780,3
4,2026-09-24 07:42:11+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3668,0,40,0,0,3665,0,0,0,0,False,False,0,-108,36,1024,21.19,,967.9,2.9,132.9346,0.000564,32,32.0,53745,122,0,63,0,,8906458732,-97978008,3
4,2026-09-24 07:47:12+02:00,,,2026-09-24 09:00:08.440843+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-96,36,1044,21.2,,967.9,2.9,132.9021,-0.000811,0,32.0,54043,122,0,63,0,,8925007004,-98417810,3
4,2026-09-24 07:52:13+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3668,0,40,0,0,3668,0,0,0,0,False,False,0,-112,32,1024,21.18,,967.8,2.8,132.8668,0.000927,255,30.5,54342,122,0,63,0,,8943617204,-98784937,3
4,2026-09-24 07:57:14+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-112,32,1048,21.17,,967.8,2.8,132.9008,-0.000834,0,34.5,54640,122,0,63,0,,8962164418,-99129180,3
4,2026-09-24 08:02:15+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-108,32,1044,21.17,,967.8,2.8,132.886,-0.0017,0,33.0,54938,122,0,63,0,,8980710942,-99536229,3
4,2026-09-24 08:07:16+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3667,0,40,0,0,3665,0,0,0,0,False,False,0,-92,36,1048,21.17,,967.9,2.9,132.9224,-0.001652,0,33.5,55237,122,0,63,0,,8999320600,-99973766,3
4,2026-09-24 08:12:17+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3668,0,40,0,0,3666,0,0,0,0,False,False,0,-112,32,1048,21.18,,967.9,2.9,132.8931,1.2e-05,0,34.5,55535,122,0,63,0,,9017866977,-100392771,3
4,2026-09-24 08:17:18+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3667,0,40,0,0,3665,0,0,0,0,False,False,1,-104,32,1036,21.17,,968.0,3.0,132.8564,-0.001808,70,34.5,55833,122,0,63,0,,9036413674,-100860432,3
4,2026-09-24 08:22:19+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3667,-1,40,0,0,3665,0,0,0,0,False,False,0,-124,36,1052,21.18,,968.0,3.0,132.9225,-0.00545,0,34.5,56130,122,0,63,0,,9054897991,-101349484,3
4,2026-09-24 08:27:20+02:00,,,2026-09-24 09:00:09.405380+02:00,mqtt,,,,3667,0,40,0,0,3665,0,0,0,0,False,False,0,-92,28,1036,21.17,,968.0,3.0,132.9225,-0.001431,0,32.5,56429,122,0,63,0,,9073507338,-101819657,3
4,2026-09-24 08:32:21+02:00,,,2026-09-24 09:00:10.290703+02:00,mqtt,,,,3668,0,40,0,0,3665,0,0,0,0,False,False,0,-120,32,1036,21.2,,968.1,3.1,132.8778,-0.001702,0,33.0,56727,122,0,63,0,,9092053649,-102274734,3
4,2026-09-24 08:37:22+02:00,,,2026-09-24 09:00:10.290703+02:00,mqtt,,,,3667,0,40,0,0,3664,0,0,0,0,False,False,0,-120,32,1040,21.18,,968.1,3.1,132.906,-0.001247,0,35.5,57025,122,0,63,0,,9110600840,-102815683,3
4,2026-09-24 08:42:23+02:00,,,2026-09-24 09:00:10.290703+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-112,28,1040,21.16,,968.2,3.2,132.8751,-0.001639,0,33.0,57324,122,0,63,0,,9129210328,-103378712,3
4,2026-09-24 08:47:24+02:00,,,2026-09-24 09:00:10.290703+02:00,mqtt,,,,3667,0,40,0,0,3667,0,0,0,0,False,False,0,-108,48,1040,21.16,,968.2,3.2,132.9518,-0.001833,0,34.5,57622,122,0,63,0,,9147756020,-103892905,3
4,2026-09-24 08:52:25+02:00,,,2026-09-24 09:00:10.290703+02:00,mqtt,,,,3667,0,40,0,0,3666,0,0,0,0,False,False,0,-104,32,1032,21.18,,968.3,3.3,132.917,-0.001346,0,33.5,57920,122,0,63,0,,9166301858,-104326009,3
4,2026-09-24 08:57:26+02:00,,,2026-09-24 09:00:10.290703+02:00,mqtt,,,,3667,0,40,0,0,3664,0,0,0,0,False,False,0,-100,28,1016,21.17,,968.2,3.2,132.9717,-0.002272,0,33.0,58218,122,0,63,0,,9184848550,-104785435,3
4,2026-09-24 09:00:06+02:00,,,2026-09-24 09:00:10.290703+02:00,mqtt,,,,3667,0,40,0,0,3665,0,0,0,0,False,False,7,-124,36,1028,21.25,,968.2,3.2,132.8919,-0.003056,0,33.5,58376,122,0,63,0,,9194682446,-105140837,3
